colorsfx.smart.android.courses.apk.pcap,6,919,0,0,2,4,8,5,879,3,732,0.83,346,344,175.8,244.0,0
colorsfx.smart.android.courses.apk.pcap,113,73072,2,0,0,111,10,74,62599,39,10473,0.17,1420,60,845.93,268.54,0
colorsfx.smart.android.courses.apk.pcap,8,454,0,0,0,8,10,6,374,2,80,0.21,52,60,62.33,40.0,0
colorsfx.smart.android.courses.apk.pcap,535,321254,2,18,0,541,2,285,17988,250,303266,16.86,52,1420,63.12,1213.06,0
colorsfx.smart.android.courses.apk.pcap,410,240191,0,15,0,410,2,220,14047,190,226144,16.1,52,1420,63.85,1190.23,0
colorsfx.smart.android.courses.apk.pcap,100,54498,0,4,2,98,4,55,4270,47,50920,11.93,52,1420,77.64,1083.4,0
colorsfx.smart.android.courses.apk.pcap,29,7556,2,0,2,123,4,14,4179,17,4069,0.97,60,203,298.5,239.35,0
colorsfx.smart.android.courses.apk.pcap,500,321089,2,5,0,498,6,225,20317,275,300772,14.8,52,1420,90.3,1093.72,0
colorsfx.smart.android.courses.apk.pcap,2,692,0,0,2,498,2,1,348,1,348,1.0,348,348,348.0,348.0,0
com.american.glitter.flag.apk.pcap,36179,28186934,97,19,0,36012,167,16360,1033018,19819,27153916,26.29,52,1420,63.14,1370.1,0
com.american.glitter.flag.apk.pcap,4708,3310755,24,2,0,40519,201,2201,236285,2507,3074470,13.01,52,1420,107.35,1226.35,0
com.american.glitter.flag.apk.pcap,2810,2284690,8,1,0,2802,209,1138,127275,1672,2157415,16.95,52,1420,111.84,1290.32,0
com.american.glitter.flag.apk.pcap,115,27438,0,0,0,115,209,50,14375,65,13063,0.91,98,98,287.5,200.97,0
com.american.glitter.flag.apk.pcap,85,20778,2,0,0,83,211,48,10177,37,10601,1.04,52,75,212.02,286.51,0
com.american.glitter.flag.apk.pcap,305,145013,6,1,0,299,217,138,25682,167,119331,4.65,52,518,186.1,714.56,0
com.american.glitter.flag.apk.pcap,740,350154,30,1,0,626,331,350,63968,390,286186,4.47,52,501,182.77,733.81,0
com.american.glitter.flag.apk.pcap,1086,720536,6,7,2,1078,339,528,39618,560,681610,17.2,52,1420,75.03,1217.16,0
com.american.glitter.flag.apk.pcap,14650,12555041,12,2,0,14638,351,5934,366884,8716,12188157,33.22,52,1420,61.83,1398.37,0
com.american.glitter.flag.apk.pcap,17554,15526720,8,1,0,17546,359,6788,386660,10766,15140060,39.16,52,1420,56.96,1406.28,0
com.american.glitter.flag.apk.pcap,77,12246,0,0,0,77,359,33,5676,44,6570,1.16,64,83,172.0,149.32,0
com.american.glitter.flag.apk.pcap,120,43874,4,0,0,81,398,60,21129,60,22745,1.08,72,114,352.15,379.08,0
com.american.glitter.flag.apk.pcap,3004,2064088,20,15,0,3046,39,1497,150492,1507,1913596,12.72,52,1420,100.53,1269.8,0
com.american.glitter.flag.apk.pcap,577,245909,10,0,2,489,127,287,96787,292,149814,1.55,64,134,337.24,513.06,0
com.american.glitter.flag.apk.pcap,132,20075,2,1,0,130,129,69,6162,63,13913,2.26,52,52,89.3,220.84,0
com.american.glitter.flag.apk.pcap,380,115090,10,0,0,351,158,203,41746,177,73344,1.76,52,121,205.65,414.37,0
com.american.glitter.flag.apk.pcap,415,297840,0,11,0,415,158,182,16663,233,281177,16.87,40,1420,91.55,1206.77,0
com.american.glitter.flag.apk.pcap,182,60639,6,0,0,161,179,105,22134,77,38505,1.74,52,129,210.8,500.06,0
com.american.glitter.flag.apk.pcap,653,336809,14,5,0,618,214,343,44340,310,292469,6.6,40,1420,129.27,943.45,0
com.american.glitter.flag.apk.pcap,91,20924,0,1,0,74,231,47,11193,44,9731,0.87,61,61,238.15,221.16,0
com.american.glitter.flag.apk.pcap,568,207827,28,2,2,451,348,299,80982,271,127537,1.57,60,178,270.84,470.62,0
com.american.glitter.flag.apk.pcap,700,409332,10,2,0,310,738,297,64320,403,345012,5.36,66,1378,216.57,856.11,0
com.american.glitter.flag.apk.pcap,1844,1187214,18,2,0,1826,756,896,87364,948,1099850,12.59,52,1420,97.5,1160.18,0
com.american.glitter.flag.apk.pcap,4504,3422519,8,3,0,6322,8,2042,132250,2462,3290269,24.88,40,1420,64.76,1336.42,0
com.american.glitter.flag.apk.pcap,120,18351,0,1,0,120,8,62,8051,58,10300,1.28,60,83,129.85,177.59,0
com.american.glitter.flag.apk.pcap,353,183871,12,2,0,341,20,178,26527,175,157344,5.93,52,1340,149.03,899.11,0
com.american.glitter.flag.apk.pcap,338,173631,6,1,0,332,26,161,26317,177,147314,5.6,52,1340,163.46,832.28,0
com.CHN2017.apk.pcap,922,467406,28,3,0,732,190,455,113275,467,354131,3.13,52,609,248.96,758.31,0
com.CHN2017.apk.pcap,384,197974,4,3,0,336,238,192,53812,192,144162,2.68,52,680,280.27,750.84,0
com.CHN2017.apk.pcap,32,5620,2,2,0,30,240,17,3022,15,2598,0.86,52,113,177.76,173.2,0
com.CHN2017.apk.pcap,3432,2456113,16,13,0,3373,299,1702,224616,1730,2231497,9.93,52,1420,131.97,1289.88,0
com.CHN2017.apk.pcap,154,52869,13,0,0,93,360,88,16370,66,36499,2.23,64,336,186.02,553.02,0
com.CHN2017.apk.pcap,105,47414,4,0,0,153,45,57,16568,48,30846,1.86,66,442,290.67,642.63,0
com.CHN2017.apk.pcap,142,39335,21,0,0,86,101,77,12664,65,26671,2.11,63,121,164.47,410.32,0
com.CHN2017.apk.pcap,18,1569,0,0,2,16,103,11,1241,9,1020,0.82,83,52,112.82,113.33,0
com.CHN2017.apk.pcap,61,10448,2,0,0,59,105,35,3519,26,6929,1.97,52,100,100.54,266.5,0
com.CHN2017.apk.pcap,77,21053,6,3,0,71,111,42,6475,35,14578,2.25,52,60,154.17,416.51,0
com.CHN2017.apk.pcap,36,11447,0,3,0,36,111,19,3802,17,7645,2.01,52,60,200.11,449.71,0
com.CHN2017.apk.pcap,38,9508,2,0,0,72,2,20,3048,18,6460,2.12,60,121,152.4,358.89,0
com.CHN2017.apk.pcap,16,992,0,0,0,16,2,8,495,8,497,1.0,64,67,61.88,62.13,0
com.CHN2017.apk.pcap,9,1343,0,0,3,22,3,7,1263,5,1116,0.88,213,346,180.43,223.2,0
com.CHN2017.apk.pcap,8,522,0,0,0,8,3,4,251,4,271,1.08,52,83,62.75,67.75,0
com.CHN2017.apk.pcap,22,6983,2,0,0,28,2,10,1676,12,5307,3.17,52,404,167.6,442.25,0
com.CHN2017.apk.pcap,26,4747,2,0,0,24,4,13,2488,13,2259,0.91,60,103,191.38,173.77,0
com.CHN2017.apk.pcap,10,3076,0,0,2,32,2,6,945,6,2823,2.99,52,377,157.5,470.5,0
com.CHN2017.apk.pcap,24,3997,2,2,0,54,2,13,1447,11,2550,1.76,52,60,111.31,231.82,0
com.CHN2017.apk.pcap,6,343,0,0,0,6,2,3,199,3,144,0.72,64,60,66.33,48.0,0
com.app_bbwlovely.layout.apk.pcap,2058,1129173,46,18,0,1860,198,1050,175144,1008,954029,5.45,54,1420,166.8,946.46,0
com.app_bbwlovely.layout.apk.pcap,552,309437,10,2,0,507,243,274,101626,278,207811,2.04,56,618,370.9,747.52,0
com.app_bbwlovely.layout.apk.pcap,83,21129,0,8,0,83,243,48,10150,35,10979,1.08,52,83,211.46,313.69,0
com.app_bbwlovely.layout.apk.pcap,28,4918,0,0,0,28,243,15,3042,13,1876,0.62,64,52,202.8,144.31,0
com.app_bbwlovely.layout.apk.pcap,54,4715,0,0,0,54,243,35,3032,19,1683,0.56,52,52,86.63,88.58,0
com.app_bbwlovely.layout.apk.pcap,84,14093,4,0,0,80,247,43,4699,41,9394,2.0,52,52,109.28,229.12,0
